table,position,source_header,dest_header,datatype,valuetype,has_codes,start,width,size,summary,description
housing_cost,19,ll95ci,ll95ci,float,,False,,,,,
housing_cost,20,ul95ci,ul95ci,float,,False,,,,,
housing_cost,21,se,se,float,,False,,,,,
housing_cost,22,rse,rse,float,,False,,,,,
housing_cost,23,ca_decile,ca_decile,int,,False,,,,,
housing_cost,24,ca_rr,ca_rr,float,,False,,,,,
housing_cost,25,version,version,date,,False,,,,,
housing_cost,26,gvid,gvid,census.GVid,,False,,,,,
housing_cost,27,reid,reid,demo.RECode,,False,,,,,
income_inequality,1,id,id,int,,False,,,,,
income_inequality,2,reportyear,reportyear,str,,False,,,,,
income_inequality,3,race_eth_code,race_eth_code,int,,False,,,,,
income_inequality,4,race_eth_name,race_eth_name,str,,False,,,,,
income_inequality,5,geotype,geotype,str,,False,,,,,
income_inequality,6,geotypevalue,geotypevalue,int,,False,,,,,
income_inequality,7,geoname,geoname,str,,False,,,,,
income_inequality,8,county_name,county_name,str,,False,,,,,
income_inequality,9,county_fips,county_fips,int,,False,,,,,
income_inequality,10,region_name,region_name,str,,False,,,,,
income_inequality,11,region_code,region_code,int,,False,,,,,
income_inequality,12,numerator,numerator,str,,False,,,,,
income_inequality,13,households,households,int,,False,,,,,
income_inequality,14,gini_index,gini_index,float,,False,,,,,
income_inequality,15,ll_95ci,ll_95ci,float,,False,,,,,
income_inequality,16,ul_95ci,ul_95ci,float,,False,,,,,
income_inequality,17,se,se,float,,False,,,,,
income_inequality,18,rse,rse,float,,False,,,,,
income_inequality,19,ca_decile,ca_decile,int,,False,,,,,
income_inequality,20,ca_rr,ca_rr,float,,False,,,,,
income_inequality,21,median_hh_income,median_hh_income,int,,False,,,,,
income_inequality,22,median_hh_decile,median_hh_decile,int,,False,,,,,
income_inequality,23,version,version,date,,False,,,,,
income_inequality,24,gvid,gvid,census.GVid,,False,,,,,
income_inequality,25,reid,reid,demo.RECode,,False,,,,,
unemployment,1,id,id,int,,False,,,,,
unemployment,2,reportyear,reportyear,str,,False,,,,,
unemployment,3,race_eth_code,race_eth_code,int,,False,,,,,
unemployment,4,race_eth_name,race_eth_name,str,,False,,,,,
unemployment,5,geotype,geotype,str,,False,,,,,
unemployment,6,geotypevalue,geotypevalue,int,,False,,,,,
unemployment,7,geoname,geoname,str,,False,,,,,
unemployment,8,county_fips,county_fips,int,,False,,,,,
unemployment,9,county_name,county_name,str,,False,,,,,
unemployment,10,region_code,region_code,int,,False,,,,,
unemployment,11,region_name,region_name,str,,False,,,,,
unemployment,12,unemployment,unemployment,float,,False,,,,,
unemployment,13,labor_force,labor_force,int,,False,,,,,
unemployment,14,unemployment_rate,unemployment_rate,float,,False,,,,,
unemployment,15,ll_95ci,ll_95ci,float,,False,,,,,
unemployment,16,ul_95ci,ul_95ci,float,,False,,,,,
unemployment,17,se,se,float,,False,,,,,
unemployment,18,rse,rse,float,,False,,,,,
unemployment,19,place_decile,place_decile,str,,False,,,,,
unemployment,20,ca_rr,ca_rr,float,,False,,,,,
unemployment,21,version,version,date,,False,,,,,
unemployment,22,gvid,gvid,census.GVid,,False,,,,,
unemployment,23,reid,reid,demo.RECode,,False,,,,,
ozone,1,id,id,int,,False,,,,,
ozone,2,reportyear,reportyear,str,,False,,,,,
ozone,3,race_eth_code,race_eth_code,int,,False,,,,,
ozone,4,race_eth_name,race_eth_name,str,,False,,,,,
ozone,5,geotype,geotype,str,,False,,,,,
ozone,6,geotypevalue,geotypevalue,int,,False,,,,,
ozone,7,geoname,geoname,str,,False,,,,,
ozone,8,county_name,county_name,str,,False,,,,,
ozone,9,county_fips,county_fips,int,,False,,,,,
ozone,10,region_name,region_name,str,,False,,,,,
ozone,11,region_code,region_code,int,,False,,,,,
ozone,12,numerator,numerator,str,,False,,,,,
ozone,13,poppt,poppt,float,,False,,,,,
ozone,14,o3_unhealthy_days,o3_unhealthy_days,float,,False,,,,,
ozone,15,ll_95ci,ll_95ci,float,,False,,,,,
ozone,16,ul_95ci,ul_95ci,float,,False,,,,,
ozone,17,se,se,float,,False,,,,,
ozone,18,rse,rse,float,,False,,,,,
ozone,19,ozone_decile,ozone_decile,str,,False,,,,,
ozone,20,o3ratio_ca,o3ratio_ca,float,,False,,,,,
ozone,21,version,version,date,,False,,,,,
ozone,22,gvid,gvid,census.GVid,,False,,,,,
ozone,23,reid,reid,demo.RECode,,False,,,,,
jobs_employed_ratio,1,id,id,int,,False,,,,,
jobs_employed_ratio,2,reportyear,reportyear,int,,False,,,,,
jobs_employed_ratio,3,race_eth_code,race_eth_code,int,,False,,,,,
jobs_employed_ratio,4,race_eth_name,race_eth_name,str,,False,,,,,
jobs_employed_ratio,5,geotype,geotype,str,,False,,,,,
jobs_employed_ratio,6,geotypevalue,geotypevalue,int,,False,,,,,
jobs_employed_ratio,7,geoname,geoname,str,,False,,,,,
jobs_employed_ratio,8,county_name,county_name,str,,False,,,,,
jobs_employed_ratio,9,county_fips,county_fips,int,,False,,,,,
jobs_employed_ratio,10,msa_name,msa_name,str,,False,,,,,
jobs_employed_ratio,11,msa_code,msa_code,str,,False,,,,,
jobs_employed_ratio,12,strata_name_code,strata_name_code,int,,False,,,,,
jobs_employed_ratio,13,strata_name,strata_name,str,,False,,,,,
jobs_employed_ratio,14,strata_level_name_code,strata_level_name_code,int,,False,,,,,
jobs_employed_ratio,15,strata_level_name,strata_level_name,str,,False,,,,,
jobs_employed_ratio,16,jobs,jobs,int,,False,,,,,
jobs_employed_ratio,17,employed_res,employed_res,int,,False,,,,,
jobs_employed_ratio,18,ratio,ratio,float,,False,,,,,
jobs_employed_ratio,19,ll_95ci,ll_95ci,float,,False,,,,,
jobs_employed_ratio,20,ul_95ci,ul_95ci,float,,False,,,,,
jobs_employed_ratio,21,ratio_se,ratio_se,float,,False,,,,,
jobs_employed_ratio,22,ratio_rse,ratio_rse,float,,False,,,,,
jobs_employed_ratio,23,ratio_decile,ratio_decile,str,,False,,,,,
jobs_employed_ratio,24,ms_rr,ms_rr,str,,False,,,,,
jobs_employed_ratio,25,version,version,date,,False,,,,,
jobs_employed_ratio,26,gvid,gvid,census.GVid,,False,,,,,
jobs_employed_ratio,27,reid,reid,demo.RECode,,False,,,,,
open_space,1,id,id,int,,False,,,,,
open_space,2,reportyear,reportyear,int,,False,,,,,
open_space,3,race_eth_code,race_eth_code,int,,False,,,,,
open_space,4,race_eth_name,race_eth_name,str,,False,,,,,
open_space,5,geotype,geotype,str,,False,,,,,
open_space,6,geotypevalue,geotypevalue,int,,False,,,,,
open_space,7,geoname,geoname,str,,False,,,,,
open_space,8,county_name,county_name,str,,False,,,,,
open_space,9,county_fips,county_fips,int,,False,,,,,
open_space,10,region_name,region_name,str,,False,,,,,
open_space,11,region_code,region_code,int,,False,,,,,
open_space,12,pop_park_acc,pop_park_acc,int,,False,,,,,
open_space,13,pop2010,pop2010,int,,False,,,,,
open_space,14,p_parkacc,p_parkacc,float,,False,,,,,
open_space,15,ll_95ci,ll_95ci,float,,False,,,,,
open_space,16,ul_95ci,ul_95ci,float,,False,,,,,
open_space,17,se,se,float,,False,,,,,
open_space,18,rse,rse,float,,False,,,,,
open_space,19,ca_decile,ca_decile,int,,False,,,,,
open_space,20,ca_rr,ca_rr,float,,False,,,,,
open_space,21,version,version,date,,False,,,,,
open_space,22,gvid,gvid,census.GVid,,False,,,,,
open_space,23,reid,reid,demo.RECode,,False,,,,,
food_affordability,1,id,id,int,,False,,,,,
food_affordability,2,reportyear,reportyear,str,,False,,,,,
food_affordability,3,race_eth_code,race_eth_code,int,,False,,,,,
food_affordability,4,race_eth_name,race_eth_name,str,,False,,,,,
food_affordability,5,geotype,geotype,str,,False,,,,,
food_affordability,6,geotypevalue,geotypevalue,int,,False,,,,,
food_affordability,7,geoname,geoname,str,,False,,,,,
food_affordability,8,county_name,county_name,str,,False,,,,,
food_affordability,9,county_fips,county_fips,int,,False,,,,,
food_affordability,10,region_name,region_name,str,,False,,,,,
food_affordability,11,region_code,region_code,int,,False,,,,,
food_affordability,12,cost_yr,cost_yr,float,,False,,,,,
food_affordability,13,median_income,median_income,float,,False,,,,,
food_affordability,14,affordability_ratio,affordability_ratio,float,,False,,,,,
food_affordability,15,ll95_affordability_ratio,ll95_affordability_ratio,float,,False,,,,,
food_affordability,16,ul95_affordability_ratio,ul95_affordability_ratio,float,,False,,,,,
food_affordability,17,se_food_afford,se_food_afford,float,,False,,,,,
food_affordability,18,rse_food_afford,rse_food_afford,float,,False,,,,,
food_affordability,19,food_afford_decile,food_afford_decile,int,,False,,,,,
food_affordability,20,ca_rr_affordability,ca_rr_affordability,float,,False,,,,,
food_affordability,21,ave_fam_size,ave_fam_size,float,,False,,,,,
food_affordability,22,version,version,date,,False,,,,,
food_affordability,23,gvid,gvid,census.GVid,,False,,,,,
food_affordability,24,reid,reid,demo.RECode,,False,,,,,
unsafe_water,1,id,id,int,,False,,,,,
unsafe_water,2,reportyear,reportyear,str,,False,,,,,
unsafe_water,3,race_eth_code,race_eth_code,int,,False,,,,,
unsafe_water,4,race_eth_name,race_eth_name,str,,False,,,,,
unsafe_water,5,geotype,geotype,str,,False,,,,,
unsafe_water,6,geotypevalue,geotypevalue,int,,False,,,,,
unsafe_water,7,geoname,geoname,str,,False,,,,,
unsafe_water,8,county_fips,county_fips,int,,False,,,,,
unsafe_water,9,county_name,county_name,str,,False,,,,,
unsafe_water,10,region_code,region_code,int,,False,,,,,
unsafe_water,11,region_name,region_name,str,,False,,,,,
unsafe_water,12,category,category,str,,False,,,,,
unsafe_water,13,numerator,numerator,int,,False,,,,,
unsafe_water,14,denominator,denominator,int,,False,,,,,
unsafe_water,15,percent,percent,float,,False,,,,,
unsafe_water,16,ll_95ci,ll_95ci,float,,False,,,,,
unsafe_water,17,ul_95ci,ul_95ci,float,,False,,,,,
unsafe_water,18,se,se,float,,False,,,,,
unsafe_water,19,rse,rse,float,,False,,,,,
unsafe_water,20,ca_decile,ca_decile,int,,False,,,,,
unsafe_water,21,ca_rr,ca_rr,float,,False,,,,,
unsafe_water,22,tot_pop,tot_pop,int,,False,,,,,
unsafe_water,23,coverage,coverage,float,,False,,,,,
unsafe_water,24,version,version,date,,False,,,,,
unsafe_water,25,gvid,gvid,census.GVid,,False,,,,,
unsafe_water,26,reid,reid,demo.RECode,,False,,,,,
traffic_fatalities,1,id,id,int,,False,,,,,
traffic_fatalities,2,reportyear,reportyear,str,,False,,,,,
traffic_fatalities,3,geotype,geotype,str,,False,,,,,
traffic_fatalities,4,geotypevalue,geotypevalue,int,,False,,,,,
traffic_fatalities,5,geoname,geoname,str,,False,,,,,
traffic_fatalities,6,county_name,county_name,str,,False,,,,,
traffic_fatalities,7,county_fips,county_fips,int,,False,,,,,
traffic_fatalities,8,region_name,region_name,str,,False,,,,,
traffic_fatalities,9,region_code,region_code,int,,False,,,,,
traffic_fatalities,10,mode,mode,str,,False,,,,,
traffic_fatalities,11,severity,severity,str,,False,,,,,
traffic_fatalities,12,injuries,injuries,float,,False,,,,,
traffic_fatalities,13,totalpop,totalpop,float,,False,,,,,
traffic_fatalities,14,poprate,poprate,float,,False,,,,,
traffic_fatalities,15,ll95ci_poprate,ll95ci_poprate,float,,False,,,,,
traffic_fatalities,16,ul95ci_poprate,ul95ci_poprate,float,,False,,,,,
traffic_fatalities,17,poprate_se,poprate_se,float,,False,,,,,
traffic_fatalities,18,poprate_rse,poprate_rse,float,,False,,,,,
traffic_fatalities,19,ca_decile_pop,ca_decile_pop,int,,False,,,,,
traffic_fatalities,20,ca_rr_poprate,ca_rr_poprate,float,,False,,,,,
traffic_fatalities,21,avmttotal,avmttotal,float,,False,,,,,
traffic_fatalities,22,avmtrate,avmtrate,float,,False,,,,,
traffic_fatalities,23,ll95ci_avmtrate,ll95ci_avmtrate,float,,False,,,,,
traffic_fatalities,24,ul95ci_avmtrate,ul95ci_avmtrate,float,,False,,,,,
traffic_fatalities,25,avmtrate_se,avmtrate_se,float,,False,,,,,
traffic_fatalities,26,avmtrate_rse,avmtrate_rse,float,,False,,,,,
traffic_fatalities,27,ca_decile_avmt,ca_decile_avmt,int,,False,,,,,
traffic_fatalities,28,ca_rr_avmtrate,ca_rr_avmtrate,float,,False,,,,,
traffic_fatalities,29,groupquarters,groupquarters,float,,False,,,,,
traffic_fatalities,30,version,version,date,,False,,,,,
traffic_fatalities,31,gvid,gvid,census.GVid,,False,,,,,
high_school_ed,1,id,id,int,,False,,,,,
high_school_ed,2,reportyear,reportyear,str,,False,,,,,
high_school_ed,3,race_eth_code,race_eth_code,int,,False,,,,,
high_school_ed,4,race_eth_name,race_eth_name,str,,False,,,,,
high_school_ed,5,geotype,geotype,str,,False,,,,,
high_school_ed,6,geotypevalue,geotypevalue,int,,False,,,,,
high_school_ed,7,geoname,geoname,str,,False,,,,,
high_school_ed,8,county_name,county_name,str,,False,,,,,
high_school_ed,9,county_fips,county_fips,int,,False,,,,,
high_school_ed,10,region_name,region_name,str,,False,,,,,
high_school_ed,11,region_code,region_code,int,,False,,,,,
high_school_ed,12,pop25pl_hs,pop25pl_hs,float,,False,,,,,
high_school_ed,13,pop25pl,pop25pl,int,,False,,,,,
high_school_ed,14,p_hs_edatt,p_hs_edatt,float,,False,,,,,
high_school_ed,15,se,se,float,,False,,,,,
high_school_ed,16,rse,rse,float,,False,,,,,
high_school_ed,17,ll_95ci,ll_95ci,float,,False,,,,,
high_school_ed,18,ul_95ci,ul_95ci,float,,False,,,,,
high_school_ed,19,ca_decile,ca_decile,int,,False,,,,,
high_school_ed,20,ca_rr,ca_rr,float,,False,,,,,
high_school_ed,21,version,version,date,,False,,,,,
high_school_ed,22,gvid,gvid,census.GVid,,False,,,,,
high_school_ed,23,reid,reid,demo.RECode,,False,,,,,
household_type,1,id,id,int,,False,,,,,
household_type,2,reportyear,reportyear,str,,False,,,,,
household_type,3,race_eth_code,race_eth_code,int,,False,,,,,
household_type,4,race_eth_name,race_eth_name,str,,False,,,,,
household_type,5,geotype,geotype,str,,False,,,,,
household_type,6,geotypevalue,geotypevalue,int,,False,,,,,
household_type,7,geoname,geoname,str,,False,,,,,
household_type,8,county_name,county_name,str,,False,,,,,
household_type,9,county_fips,county_fips,int,,False,,,,,
household_type,10,region_name,region_name,str,,False,,,,,
household_type,11,region_code,region_code,int,,False,,,,,
household_type,12,strata_name_code,strata_name_code,int,,False,,,,,
household_type,13,strata_name,strata_name,str,,False,,,,,
household_type,14,strata_level_name_code,strata_level_name_code,int,,False,,,,,
household_type,15,strata_level_name,strata_level_name,str,,False,,,,,
household_type,16,households,households,int,,False,,,,,
household_type,17,total_households,total_households,int,,False,,,,,
household_type,18,households_percent,households_percent,float,,False,,,,,
household_type,19,ll95ci_percent,ll95ci_percent,float,,False,,,,,
household_type,20,ul95ci_percent,ul95ci_percent,float,,False,,,,,
household_type,21,percent_se,percent_se,float,,False,,,,,
household_type,22,percent_rse,percent_rse,float,,False,,,,,
household_type,23,ca_decile,ca_decile,int,,False,,,,,
household_type,24,ca_rr,ca_rr,float,,False,,,,,
household_type,25,version,version,date,,False,,,,,
household_type,26,gvid,gvid,census.GVid,,False,,,,,
household_type,27,reid,reid,demo.RECode,,False,,,,,
abuse_neglect,1,id,id,int,,False,,,,,
abuse_neglect,2,reportyear,reportyear,int,,False,,,,,
abuse_neglect,3,race_eth_code,race_eth_code,int,,False,,,,,
abuse_neglect,4,race_eth_name,race_eth_name,str,,False,,,,,
abuse_neglect,5,geotype,geotype,str,,False,,,,,
abuse_neglect,6,geotypevalue,geotypevalue,int,,False,,,,,
abuse_neglect,7,geoname,geoname,str,,False,,,,,
abuse_neglect,8,county_fips,county_fips,int,,False,,,,,
abuse_neglect,9,county_name,county_name,str,,False,,,,,
abuse_neglect,10,region_code,region_code,int,,False,,,,,
abuse_neglect,11,region_name,region_name,str,,False,,,,,
abuse_neglect,12,strata_name_code,strata_name_code,int,,False,,,,,
abuse_neglect,13,strata_name,strata_name,str,,False,,,,,
abuse_neglect,14,strata_level_name_code,strata_level_name_code,int,,False,,,,,
abuse_neglect,15,strata_level_name,strata_level_name,str,,False,,,,,
abuse_neglect,16,allegations_children,allegations_children,int,,False,,,,,
abuse_neglect,17,total_children,total_children,int,,False,,,,,
abuse_neglect,18,percent,percent,float,,False,,,,,
abuse_neglect,19,ll_95ci,ll_95ci,float,,False,,,,,
abuse_neglect,20,ul_95ci,ul_95ci,float,,False,,,,,
abuse_neglect,21,se,se,float,,False,,,,,
abuse_neglect,22,rse,rse,float,,False,,,,,
abuse_neglect,23,ca_decile,ca_decile,int,,False,,,,,
abuse_neglect,24,ca_rr,ca_rr,float,,False,,,,,
abuse_neglect,25,version,version,date,,False,,,,,
abuse_neglect,26,gvid,gvid,census.GVid,,False,,,,,
abuse_neglect,27,reid,reid,demo.RECode,,False,,,,,
walk_bicycyle,1,id,id,int,,False,,,,,
walk_bicycyle,2,reportyear,reportyear,str,,False,,,,,
walk_bicycyle,3,race_eth_code,race_eth_code,int,,False,,,,,
walk_bicycyle,4,race_eth_name,race_eth_name,str,,False,,,,,
walk_bicycyle,5,geotype,geotype,str,,False,,,,,
walk_bicycyle,6,geotypevalue,geotypevalue,int,,False,,,,,
walk_bicycyle,7,geoname,geoname,str,,False,,,,,
walk_bicycyle,8,county_name,county_name,str,,False,,,,,
walk_bicycyle,9,county_fips,county_fips,int,,False,,,,,
walk_bicycyle,10,region_name,region_name,str,,False,,,,,
walk_bicycyle,11,region_code,region_code,int,,False,,,,,
walk_bicycyle,12,modetwk,modetwk,str,,False,,,,,
walk_bicycyle,13,n_total,n_total,float,,False,,,,,
walk_bicycyle,14,n_time_mode,n_time_mode,float,,False,,,,,
walk_bicycyle,15,percent,percent,float,,False,,,,,
walk_bicycyle,16,ll95ci_percent,ll95ci_percent,float,,False,,,,,
walk_bicycyle,17,ul95ci_percent,ul95ci_percent,float,,False,,,,,
walk_bicycyle,18,percent_se,percent_se,float,,False,,,,,
walk_bicycyle,19,percent_rse,percent_rse,float,,False,,,,,
walk_bicycyle,20,ca_decile,ca_decile,int,,False,,,,,
walk_bicycyle,21,ca_rr,ca_rr,float,,False,,,,,
walk_bicycyle,22,version,version,date,,False,,,,,
walk_bicycyle,23,gvid,gvid,census.GVid,,False,,,,,
walk_bicycyle,24,reid,reid,demo.RECode,,False,,,,,
jobs_housing_ratio,1,id,id,int,,False,,,,,
jobs_housing_ratio,2,reportyear,reportyear,str,,False,,,,,
jobs_housing_ratio,3,race_eth_code,race_eth_code,int,,False,,,,,
jobs_housing_ratio,4,race_eth_name,race_eth_name,str,,False,,,,,
jobs_housing_ratio,5,geotype,geotype,str,,False,,,,,
jobs_housing_ratio,6,geotypevalue,geotypevalue,int,,False,,,,,
jobs_housing_ratio,7,geoname,geoname,str,,False,,,,,
jobs_housing_ratio,8,county_name,county_name,str,,False,,,,,
jobs_housing_ratio,9,county_fips,county_fips,int,,False,,,,,
jobs_housing_ratio,10,msa_name,msa_name,str,,False,,,,,
jobs_housing_ratio,11,msa_code,msa_code,int,,False,,,,,
jobs_housing_ratio,12,strata_name_code,strata_name_code,int,,False,,,,,
jobs_housing_ratio,13,strata_name,strata_name,str,,False,,,,,
jobs_housing_ratio,14,strata_level_name_code,strata_level_name_code,int,,False,,,,,
jobs_housing_ratio,15,strata_level_name,strata_level_name,str,,False,,,,,
jobs_housing_ratio,16,jobs,jobs,int,,False,,,,,
jobs_housing_ratio,17,housing,housing,int,,False,,,,,
jobs_housing_ratio,18,ratio,ratio,float,,False,,,,,
jobs_housing_ratio,19,ll_95ci,ll_95ci,float,,False,,,,,
jobs_housing_ratio,20,ul_95ci,ul_95ci,float,,False,,,,,
jobs_housing_ratio,21,ratio_se,ratio_se,float,,False,,,,,
jobs_housing_ratio,22,ratio_rse,ratio_rse,float,,False,,,,,
jobs_housing_ratio,23,ratio_decile,ratio_decile,int,,False,,,,,
jobs_housing_ratio,24,ms_rr,ms_rr,float,,False,,,,,
jobs_housing_ratio,25,version,version,date,,False,,,,,
jobs_housing_ratio,26,gvid,gvid,census.GVid,,False,,,,,
jobs_housing_ratio,27,reid,reid,demo.RECode,,False,,,,,
living_wage,1,id,id,int,,False,,,,,
living_wage,2,reportyear,reportyear,int,,False,,,,,
living_wage,3,family_type,family_type,str,,False,,,,,
living_wage,4,race_eth_code,race_eth_code,int,,False,,,,,
living_wage,5,race_eth_name,race_eth_name,str,,False,,,,,
living_wage,6,geotype,geotype,str,,False,,,,,
living_wage,7,geotypevalue,geotypevalue,int,,False,,,,,
living_wage,8,geoname,geoname,str,,False,,,,,
living_wage,9,county_name,county_name,str,,False,,,,,
living_wage,10,county_fips,county_fips,int,,False,,,,,
living_wage,11,region_name,region_name,str,,False,,,,,
living_wage,12,region_code,region_code,int,,False,,,,,
living_wage,13,fam_lt_lw,fam_lt_lw,float,,False,,,,,
living_wage,14,families,families,int,,False,,,,,
living_wage,15,pct_lt_lw,pct_lt_lw,float,,False,,,,,
living_wage,16,ll_95ci,ll_95ci,float,,False,,,,,
living_wage,17,ul_95ci,ul_95ci,float,,False,,,,,
living_wage,18,se,se,float,,False,,,,,
living_wage,19,rse,rse,float,,False,,,,,
living_wage,20,family_type_decile,family_type_decile,str,,False,,,,,
living_wage,21,ca_rr,ca_rr,float,,False,,,,,
living_wage,22,livingwage,livingwage,float,,False,,,,,
living_wage,23,version,version,date,,False,,,,,
living_wage,24,gvid,gvid,census.GVid,,False,,,,,
living_wage,25,reid,reid,demo.RECode,,False,,,,,
neighborhood_change,1,id,id,int,,False,,,,,
neighborhood_change,2,reportyear,reportyear,str,,False,,,,,
neighborhood_change,3,race_eth_code,race_eth_code,int,,False,,,,,
neighborhood_change,4,race_eth_name,race_eth_name,str,,False,,,,,
neighborhood_change,5,geotype,geotype,str,,False,,,,,
neighborhood_change,6,geotypevalue,geotypevalue,int,,False,,,,,
neighborhood_change,7,geoname,geoname,str,,False,,,,,
neighborhood_change,8,county_name,county_name,str,,False,,,,,
neighborhood_change,9,county_fips,county_fips,int,,False,,,,,
neighborhood_change,10,region_name,region_name,str,,False,,,,,
neighborhood_change,11,region_code,region_code,int,,False,,,,,
neighborhood_change,12,strata_name_code,strata_name_code,int,,False,,,,,
neighborhood_change,13,strata_name,strata_name,str,,False,,,,,
neighborhood_change,14,strata_level_name_code,strata_level_name_code,int,,False,,,,,
neighborhood_change,15,strata_level_name,strata_level_name,str,,False,,,,,
neighborhood_change,16,numberhh00_10dol,numberhh00_10dol,int,,False,,,,,
neighborhood_change,17,numberhh10_10dol,numberhh10_10dol,int,,False,,,,,
neighborhood_change,18,difference,difference,int,,False,,,,,
neighborhood_change,19,ll_95ci,ll_95ci,float,,False,,,,,
